"","Index","Angle","Antenna","Background","Code","GPSdate","GPStime","Strength","TowerID","TagID","AnimalID","uniqueID","longitude","latitude","X","Y","BadPoint","Var_X","Var_Y","Cov_XY","AngleDiff","Date","Time"
"705",0,246,2,0,"0.25,0.2,0.09","02_06_23","8:33:16",32,"TowerW13",477,"WN051801","WN051801-02_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"706",1,75,2,0,"0.25,0.2,0.1","01_06_23","22:20:34",32,"TowerR13",477,"WN051801","WN051801-01_06_23-22",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"707",2,246,2,0,"0.25,0.21,0.13","04_06_23","0:38:33",31,"TowerW13",478,"RF051912","RF051912-04_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"708",0,195,1,0,"0.25,0.22,0.14","19_05_23","13:49:15",33,"TowerR01",478,"RF051912","RF051912-19_05_23-13",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"709",0,35,3,0,"0.25,0.22,0.14","29_05_23","9:08:31",31,"TowerR02",478,"RF051912","RF051912-29_05_23-9",1286487.80981548,541066.061128236,1286487.80981548,541066.061128236,NA,NA,NA,NA,NA,NA,NA
"710",0,35,3,0,"0.25,0.22,0.14","29_05_23","9:11:56",32,"TowerR02",478,"RF051912","RF051912-29_05_23-9",1286487.80981548,541066.061128236,1286487.80981548,541066.061128236,NA,NA,NA,NA,NA,NA,NA
"711",1,314,1,0,"0.26,0.21,0.15","30_05_23","17:26:48",32,"TowerR04",478,"RF051912","RF051912-30_05_23-17",1286360.79560799,540920.536038687,1286360.79560799,540920.536038687,NA,NA,NA,NA,NA,NA,NA
"712",1,207,1,0,"0.25,0.23,0.12","02_06_23","20:43:21",31,"TowerR13",480,"WF051801","WF051801-02_06_23-20",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"713",4,211,3,0,"0.26,0.04,0.12","29_05_23","17:54:04",37,"TowerR04",482,"RF051901","RF051901-29_05_23-17",1286360.79560799,540920.536038687,1286360.79560799,540920.536038687,NA,NA,NA,NA,NA,NA,NA
"714",7,125,1,30,"0.26,0.05,0.12","20_05_23","13:03:13",61,"TowerW02",482,"RF051901","RF051901-20_05_23-13",1277341.09179271,569073.50003613,1277341.09179271,569073.50003613,NA,NA,NA,NA,NA,NA,NA
"715",2,75,2,0,"0.26,0.06,0.12","31_05_23","1:21:16",31,"TowerR13",482,"RF051901","RF051901-31_05_23-1",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"716",0,320,2,0,"0.26,0.05,0.13","19_05_23","10:28:09",32,"TowerR01",482,"RF051901","RF051901-19_05_23-10",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"717",0,195,1,0,"0.26,0.05,0.13","19_05_23","10:28:50",32,"TowerR01",482,"RF051901","RF051901-19_05_23-10",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"718",2,207,1,0,"0.26,0.06,0.13","30_05_23","10:54:24",31,"TowerR13",482,"RF051901","RF051901-30_05_23-10",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"719",3,75,2,0,"0.26,0.04,0.14","01_06_23","19:38:37",31,"TowerR13",482,"RF051901","RF051901-01_06_23-19",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"720",1,64,3,0,"0.25,0.05,0.13","17_05_23","19:03:23",31,"TowerR07",482,"RF051901","RF051901-17_05_23-19",1286418.28707702,540797.821236682,1286418.28707702,540797.821236682,NA,NA,NA,NA,NA,NA,NA
"721",4,132,3,0,"0.27,0.04,0.14","18_05_23","4:47:04",31,"TowerR11",482,"RF051901","RF051901-18_05_23-4",1286561.81390412,540806.488041056,1286561.81390412,540806.488041056,NA,NA,NA,NA,NA,NA,NA
"722",1,320,2,0,"0.27,0.05,0.14","31_05_23","5:44:30",31,"TowerR01",482,"RF051901","RF051901-31_05_23-5",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"723",1,295,1,0,"0.26,0.05,0.21","18_05_23","5:14:49",31,"TowerR07",483,"WF052301","WF052301-18_05_23-5",1286418.28707702,540797.821236682,1286418.28707702,540797.821236682,NA,NA,NA,NA,NA,NA,NA
"724",2,75,2,0,"0.26,0.05,0.23","31_05_23","11:27:46",31,"TowerR13",483,"WF052301","WF052301-31_05_23-11",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"725",2,120,2,0,"0.25,0.05,0.22","19_05_23","0:05:27",31,"TowerR06",483,"WF052301","WF052301-19_05_23-0",1286281.97146808,541059.040711431,1286281.97146808,541059.040711431,NA,NA,NA,NA,NA,NA,NA
"726",5,115,1,96,"0.25,0.07,0.22","20_09_22","13:21:22",127,"Tower1",483,"WF052301","WF052301-20_09_22-13",1286942.69792881,540665.78286266,1286942.69792881,540665.78286266,NA,NA,NA,NA,NA,NA,NA
"727",1,246,2,0,"0.26,0.1,0.13","03_06_23","9:15:23",33,"TowerW13",484,"WF052302","WF052302-03_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"728",2,125,1,30,"0.26,0.1,0.14","19_05_23","17:18:15",68,"TowerW02",484,"WF052302","WF052302-19_05_23-17",1277341.09179271,569073.50003613,1277341.09179271,569073.50003613,NA,NA,NA,NA,NA,NA,NA
"729",20,23,3,0,"0.25,0.08,0.14","19_05_23","14:35:13",31,"TowerR01",484,"WF052302","WF052302-19_05_23-14",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"730",31,320,2,0,"0.26,0.09,0.08","01_06_23","5:42:09",31,"TowerR01",485,"EF051913","EF051913-01_06_23-5",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"731",2,23,3,0,"0.26,0.09,0.1","19_05_23","12:46:07",31,"TowerR01",485,"EF051913","EF051913-19_05_23-12",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"732",8,320,2,0,"0.26,0.1,0.1","01_06_23","4:46:08",31,"TowerR01",485,"EF051913","EF051913-01_06_23-4",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"733",7,23,3,0,"0.25,0.09,0.09","17_05_23","20:20:25",31,"TowerR01",485,"EF051913","EF051913-17_05_23-20",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"734",1,320,2,0,"0.26,0.1,0.04","31_05_23","5:25:05",32,"TowerR01",486,"RF051906","RF051906-31_05_23-5",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"735",4,75,2,0,"0.26,0.1,0.04","30_05_23","20:39:53",31,"TowerR13",486,"RF051906","RF051906-30_05_23-20",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"736",7,75,2,0,"0.26,0.11,0.05","19_05_23","17:33:10",31,"TowerR13",486,"RF051906","RF051906-19_05_23-17",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"737",1,75,2,0,"0.25,0.12,0.05","02_06_23","1:07:05",31,"TowerR13",486,"RF051906","RF051906-02_06_23-1",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"738",2,207,1,0,"0.26,0.13,0.24","31_05_23","20:54:49",31,"TowerR13",487,"WF051803","WF051803-31_05_23-20",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"739",23,211,3,0,"0.26,0.11,0.25","30_05_23","22:32:31",31,"TowerR04",487,"WF051803","WF051803-30_05_23-22",1286360.79560799,540920.536038687,1286360.79560799,540920.536038687,NA,NA,NA,NA,NA,NA,NA
"740",0,45,1,0,"0.26,0.13,0.06","18_05_23","3:10:50",32,"TowerR06",488,"RP051702","RP051702-18_05_23-3",1286281.97146808,541059.040711431,1286281.97146808,541059.040711431,NA,NA,NA,NA,NA,NA,NA
"741",1,320,2,0,"0.26,0.14,0.06","01_06_23","2:36:24",31,"TowerR01",488,"RP051702","RP051702-01_06_23-2",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"742",2,23,3,0,"0.26,0.12,0.07","19_05_23","15:43:40",31,"TowerR01",488,"RP051702","RP051702-19_05_23-15",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"743",5,75,2,0,"0.26,0.12,0.07","30_05_23","22:03:02",31,"TowerR13",488,"RP051702","RP051702-30_05_23-22",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"744",0,195,1,0,"0.26,0.13,0.07","17_05_23","15:30:22",34,"TowerR01",488,"RP051702","RP051702-17_05_23-15",1286438.22633407,541122.649294353,1286472.13722724,541249.20647059,0,-Inf,Inf,Inf,89.9999999999869,"17_05_23","15:30:22"
"745",0,45,1,0,"0.26,0.13,0.07","17_05_23","15:32:26",32,"TowerR06",488,"RP051702","RP051702-17_05_23-15",1286281.97146808,541059.040711431,1286472.13722724,541249.20647059,0,-Inf,Inf,Inf,89.9999999999869,"17_05_23","15:30:22"
"746",1,246,2,0,"0.25,0.14,0.07","31_05_23","11:57:06",32,"TowerW13",488,"RP051702","RP051702-31_05_23-11",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"747",0,195,1,0,"0.26,0.15,0.18","17_05_23","13:02:54",31,"TowerR01",489,"RF051701","RF051701-17_05_23-13",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"748",0,75,2,0,"0.26,0.15,0.19","01_06_23","19:40:03",31,"TowerR13",489,"RF051701","RF051701-01_06_23-19",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"749",6,75,2,0,"0.27,0.14,0.19","30_05_23","21:40:16",31,"TowerR13",489,"RF051701","RF051701-30_05_23-21",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"750",0,207,1,0,"0.26,0.15,0.27","31_05_23","10:22:51",31,"TowerR13",490,"RF051902","RF051902-31_05_23-10",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"751",6,75,2,0,"0.26,0.16,0.27","02_06_23","18:27:22",32,"TowerR13",490,"RF051902","RF051902-02_06_23-18",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"752",4,120,2,0,"0.27,0.16,0.26","30_05_23","6:05:44",31,"TowerR06",491,"RF051911","RF051911-30_05_23-6",1286281.97146808,541059.040711431,1286281.97146808,541059.040711431,NA,NA,NA,NA,NA,NA,NA
"753",0,207,1,0,"0.26,0.18,0.17","19_05_23","16:43:30",32,"TowerR13",492,"WF052307","WF052307-19_05_23-16",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"754",1,246,2,0,"0.27,0.17,0.17","31_05_23","10:46:58",32,"TowerW13",492,"WF052307","WF052307-31_05_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"755",3,132,3,0,"0.26,0.2,0.05","18_05_23","1:43:40",31,"TowerR11",493,"WF052309","WF052309-18_05_23-1",1286561.81390412,540806.488041056,1286561.81390412,540806.488041056,NA,NA,NA,NA,NA,NA,NA
"756",5,246,2,0,"0.26,0.2,0.05","19_05_23","5:56:54",32,"TowerW13",493,"WF052309","WF052309-19_05_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"757",0,195,1,0,"0.26,0.18,0.06","17_05_23","13:54:22",33,"TowerR01",493,"WF052309","WF052309-17_05_23-13",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"758",3,65,2,0,"0.25,0.2,0.06","18_05_23","13:40:31",31,"TowerW09",493,"WF052309","WF052309-18_05_23-13",1277528.24204038,568650.956432111,1277528.24204038,568650.956432111,NA,NA,NA,NA,NA,NA,NA
"759",4,207,1,0,"0.25,0.2,0.06","31_05_23","18:08:52",31,"TowerR13",493,"WF052309","WF052309-31_05_23-18",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"760",0,320,2,0,"0.26,0.2,0.11","19_05_23","17:31:35",32,"TowerR01",494,"RF051918","RF051918-19_05_23-17",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"761",3,75,2,0,"0.25,0.19,0.12","01_06_23","22:05:37",32,"TowerR13",494,"RF051918","RF051918-01_06_23-22",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"762",0,75,2,0,"0.25,0.2,0.12","01_06_23","12:12:02",32,"TowerR13",494,"RF051918","RF051918-01_06_23-12",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"763",3,75,2,0,"0.27,0.21,0.13","02_06_23","7:03:31",32,"TowerR13",494,"RF051918","RF051918-02_06_23-7",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"764",3,320,2,0,"0.26,0.2,0.21","18_05_23","22:49:29",31,"TowerR01",495,"RF051910","RF051910-18_05_23-22",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"765",4,320,2,0,"0.26,0.2,0.22","30_05_23","7:13:14",31,"TowerR01",495,"RF051910","RF051910-30_05_23-7",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"766",3,320,2,0,"0.26,0.2,0.21","18_05_23","22:49:29",31,"TowerR01",496,"WF052306","WF052306-18_05_23-22",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"767",9,246,2,0,"0.26,0.22,0.03","19_05_23","4:01:33",32,"TowerW13",498,"WF051802","WF051802-19_05_23-4",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"768",2,23,3,0,"0.26,0.22,0.04","18_05_23","16:53:05",31,"TowerR01",498,"WF051802","WF051802-18_05_23-16",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"769",7,125,1,30,"0.26,0.22,0.04","20_05_23","8:38:33",66,"TowerW02",498,"WF051802","WF051802-20_05_23-8",1277341.09179271,569073.50003613,1277341.09179271,569073.50003613,NA,NA,NA,NA,NA,NA,NA
"770",4,64,3,0,"0.26,0.22,0.04","17_05_23","13:16:43",34,"TowerR07",498,"WF051802","WF051802-17_05_23-13",1286418.28707702,540797.821236682,1286418.28707702,540797.821236682,NA,NA,NA,NA,NA,NA,NA
"771",0,246,2,0,"0.26,0.24,0.04","21_05_23","14:36:12",31,"TowerW13",498,"WF051802","WF051802-21_05_23-14",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"772",6,48,1,0,"0.26,0.24,0.05","26_05_23","19:12:24",35,"TowerW14",498,"WF051802","WF051802-26_05_23-19",1278143.37956179,567864.119867857,1278143.37956179,567864.119867857,NA,NA,NA,NA,NA,NA,NA
"773",3,75,2,0,"0.25,0.23,0.04","29_05_23","22:36:45",31,"TowerR13",498,"WF051802","WF051802-29_05_23-22",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"774",0,125,1,30,"0.27,0.22,0.05","19_05_23","8:12:21",64,"TowerW02",498,"WF051802","WF051802-19_05_23-8",1277341.09179271,569073.50003613,1277341.09179271,569073.50003613,NA,NA,NA,NA,NA,NA,NA
"775",1,75,2,0,"0.26,0.25,0.22","02_06_23","12:06:08",31,"TowerR13",501,"RF051919","RF051919-02_06_23-12",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"776",2,75,2,0,"0.04,0.25,0.26","19_05_23","0:21:13",31,"TowerR13",522,"WF052305","WF052305-19_05_23-0",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"777",0,224,2,43,"0.03,0.27,0.28","20_05_23","3:23:32",100,"TowerW02",523,"WF051811","WF051811-20_05_23-3",1277341.09179271,569073.50003613,1277341.09179271,569073.50003613,NA,NA,NA,NA,NA,NA,NA
"778",1,75,2,0,"0.04,0.28,0.22","30_05_23","0:01:25",32,"TowerR13",524,"WF052310","WF052310-30_05_23-0",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"779",4,246,2,0,"0.04,0.27,0.23","18_05_23","12:12:38",31,"TowerW13",524,"WF052310","WF052310-18_05_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"780",1,207,1,0,"0.03,0.27,0.23","18_05_23","15:36:35",32,"TowerR13",524,"WF052310","WF052310-18_05_23-15",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
"781",4,246,2,0,"0.04,0.27,0.23","18_05_23","12:12:38",31,"TowerW13",525,"RF051909","RF051909-18_05_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"782",0,195,1,0,"0.04,0.28,0.25","19_05_23","12:16:24",32,"TowerR01",525,"RF051909","RF051909-19_05_23-12",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"783",0,132,3,0,"0.04,0.28,0.25","18_05_23","7:19:36",31,"TowerR11",525,"RF051909","RF051909-18_05_23-7",1286561.81390412,540806.488041056,1286561.81390412,540806.488041056,NA,NA,NA,NA,NA,NA,NA
"784",4,150,3,0,"0.26,0.23,0.07","26_05_23","19:13:02",31,"TowerW14",497,"WN051802","WN051802-26_05_23-19",1278143.37956179,567864.119867857,1278143.37956179,567864.119867857,NA,NA,NA,NA,NA,NA,NA
"785",1,195,1,50,"0.26,0.21,0.08","04_06_23","8:53:31",87,"TowerR14",497,"WN051802","WN051802-04_06_23-8",1286438.22633407,541122.649294353,1286438.22633407,541122.649294353,NA,NA,NA,NA,NA,NA,NA
"786",0,246,2,0,"0.26,0.22,0.08","18_05_23","15:46:29",32,"TowerW13",497,"WN051802","WN051802-18_05_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"787",2,75,2,0,"0.27,0.22,0.09","01_06_23","21:23:27",31,"TowerR13",497,"WN051802","WN051802-01_06_23-21",1286798.30418877,540655.374968405,1286798.30418877,540655.374968405,NA,NA,NA,NA,NA,NA,NA
